x,linear_u,linear_w,linear_phi,nonlinear_u,nonlinear_w,nonlinear_phi
6.200000047683715820e-01,3.802771971095353365e-05,-4.150146842002868652e-01,-4.092998057603836060e-02,1.365453237667679787e-03,-3.829316496849060059e-01,-3.733697533607482910e-02
6.250000000000000000e-01,3.786142769968137145e-05,-4.108002483844757080e-01,-4.241963475942611694e-02,1.407284755259752274e-03,-3.791290521621704102e-01,-3.869099915027618408e-02
6.299999952316284180e-01,3.768802343984134495e-05,-4.064342379570007324e-01,-4.388299584388732910e-02,1.444214489310979843e-03,-3.751894831657409668e-01,-4.002249985933303833e-02
6.349999904632568359e-01,3.750056202989071608e-05,-4.019193351268768311e-01,-4.531895369291305542e-02,1.476180506870150566e-03,-3.711155354976654053e-01,-4.133049026131629944e-02
6.399999856948852539e-01,3.731886317837052047e-05,-3.972581326961517334e-01,-4.672639816999435425e-02,1.503175124526023865e-03,-3.669095039367675781e-01,-4.261397570371627808e-02
6.449999809265136719e-01,3.713581827469170094e-05,-3.924535810947418213e-01,-4.810419306159019470e-02,1.525137107819318771e-03,-3.625741004943847656e-01,-4.387199506163597107e-02
6.500000357627868652e-01,3.693346297950483859e-05,-3.875086903572082520e-01,-4.945125058293342590e-02,1.542071462608873844e-03,-3.581119477748870850e-01,-4.510355368256568909e-02
6.550000309944152832e-01,3.672629463835619390e-05,-3.824267685413360596e-01,-5.076639726758003235e-02,1.553950249217450619e-03,-3.535257279872894287e-01,-4.630765691399574280e-02
6.600000262260437012e-01,3.651629594969563186e-05,-3.772112429141998291e-01,-5.204852670431137085e-02,1.560811768285930157e-03,-3.488186001777648926e-01,-4.748325422406196594e-02
6.650000214576721191e-01,3.629460115917026997e-05,-3.718653619289398193e-01,-5.329651385545730591e-02,1.562668010592460632e-03,-3.439931571483612061e-01,-4.862940683960914612e-02
6.700000166893005371e-01,3.608060069382190704e-05,-3.663928806781768799e-01,-5.450923740863800049e-02,1.559547148644924164e-03,-3.390525877475738525e-01,-4.974505677819252014e-02
6.750000119209289551e-01,3.585018203011713922e-05,-3.607975840568542480e-01,-5.568552762269973755e-02,1.551541266962885857e-03,-3.340002596378326416e-01,-5.082917213439941406e-02
6.800000071525573730e-01,3.561685662134550512e-05,-3.550832867622375488e-01,-5.682428181171417236e-02,1.538640470243990421e-03,-3.288391828536987305e-01,-5.188073962926864624e-02
6.850000023841857910e-01,3.536877920851111412e-05,-3.492540717124938965e-01,-5.792435258626937866e-02,1.520974095910787582e-03,-3.235728144645690918e-01,-5.289870128035545349e-02
6.899999976158142090e-01,3.512359398882836103e-05,-3.433142006397247314e-01,-5.898457765579223633e-02,1.498606521636247635e-03,-3.182045817375183105e-01,-5.388202518224716187e-02
6.949999928474426270e-01,3.486593413981609046e-05,-3.372678756713867188e-01,-6.000383570790290833e-02,1.471651252359151840e-03,-3.127380609512329102e-01,-5.482964962720870972e-02
6.999999880790710449e-01,3.460014704614877701e-05,-3.311195671558380127e-01,-6.098100543022155762e-02,1.440196880139410496e-03,-3.071768879890441895e-01,-5.574050173163414001e-02
7.049999833106994629e-01,3.433661913732066751e-05,-3.248737156391143799e-01,-6.191488727927207947e-02,1.404386362992227077e-03,-3.015248477458953857e-01,-5.661350861191749573e-02
7.099999785423278809e-01,3.405655297683551908e-05,-3.185351490974426270e-01,-6.280436366796493530e-02,1.364335301332175732e-03,-2.957855463027954102e-01,-5.744760856032371521e-02
7.150000333786010742e-01,3.376807217136956751e-05,-3.121083080768585205e-01,-6.364831328392028809e-02,1.320205396041274071e-03,-2.899629473686218262e-01,-5.824172496795654297e-02
7.200000286102294922e-01,3.347524034325033426e-05,-3.055983185768127441e-01,-6.444555521011352539e-02,1.272138091735541821e-03,-2.840612530708312988e-01,-5.899472534656524658e-02
7.250000238418579102e-01,3.317188748042099178e-05,-2.990100085735321045e-01,-6.519492715597152710e-02,1.220319652929902077e-03,-2.780843079090118408e-01,-5.970555916428565979e-02
7.300000190734863281e-01,3.285799175500869751e-05,-2.923483550548553467e-01,-6.589533388614654541e-02,1.164906774647533894e-03,-2.720364928245544434e-01,-6.037307903170585632e-02
7.350000143051147461e-01,3.253424802096560597e-05,-2.856184542179107666e-01,-6.654559075832366943e-02,1.106071285903453827e-03,-2.659220993518829346e-01,-6.099619343876838684e-02
7.400000095367431641e-01,3.220885628252290189e-05,-2.788254916667938232e-01,-6.714455783367156982e-02,1.044040545821189880e-03,-2.597452104091644287e-01,-6.157379969954490662e-02
7.450000047683715820e-01,3.185845343978144228e-05,-2.719746828079223633e-01,-6.769108027219772339e-02,9.790090844035148621e-04,-2.535105645656585693e-01,-6.210473924875259399e-02
7.500000000000000000e-01,3.151744022034108639e-05,-2.650713920593261719e-01,-6.818404793739318848e-02,9.111881954595446587e-04,-2.472226321697235107e-01,-6.258790940046310425e-02
7.549999952316284180e-01,3.115639992756769061e-05,-2.581209242343902588e-01,-6.862223893404006958e-02,8.407890563830733299e-04,-2.408860325813293457e-01,-6.302217394113540649e-02
7.599999904632568359e-01,3.077058499911800027e-05,-2.511287629604339600e-01,-6.900457292795181274e-02,7.680525304749608040e-04,-2.345055937767028809e-01,-6.340637803077697754e-02
7.649999856948852539e-01,3.039606417587492615e-05,-2.441005259752273560e-01,-6.932988017797470093e-02,6.932182586751878262e-04,-2.280861586332321167e-01,-6.373939663171768188e-02
7.699999809265136719e-01,3.001074401254300028e-05,-2.370416671037673950e-01,-6.959701329469680786e-02,6.165247177705168724e-04,-2.216326296329498291e-01,-6.402005255222320557e-02
7.749999761581420898e-01,2.960142955998890102e-05,-2.299579828977584839e-01,-6.980485469102859497e-02,5.382304079830646515e-04,-2.151502221822738647e-01,-6.424721330404281616e-02
7.800000309944152832e-01,2.918868085544090718e-05,-2.228550761938095093e-01,-6.995226442813873291e-02,4.585741553455591202e-04,-2.086438536643981934e-01,-6.441970169544219971e-02
7.850000262260437012e-01,2.875263999158050865e-05,-2.157389223575592041e-01,-7.003808766603469849e-02,3.778323880396783352e-04,-2.021190524101257324e-01,-6.453636288642883301e-02
