x,linear_u,linear_w,linear_phi,nonlinear_u,nonlinear_w,nonlinear_phi
3.549999892711639404e-01,2.090576163027435541e-05,-4.358663856983184814e-01,5.361652374267578125e-02,-3.304644720628857613e-03,-3.913812339305877686e-01,4.696495085954666138e-02
3.599999845027923584e-01,2.135601425834465772e-05,-4.412841498851776123e-01,5.208634957671165466e-02,-3.301759017631411552e-03,-3.961530625820159912e-01,4.560247063636779785e-02
3.649999797344207764e-01,2.179624243581201881e-05,-4.465440511703491211e-01,5.052099749445915222e-02,-3.291638800874352455e-03,-4.007836878299713135e-01,4.421115666627883911e-02
3.700000047683715820e-01,2.222824878117535263e-05,-4.516426026821136475e-01,4.892170056700706482e-02,-3.274298273026943207e-03,-4.052702486515045166e-01,4.279204457998275757e-02
3.750000000000000000e-01,2.266328010591678321e-05,-4.565764963626861572e-01,4.728969931602478027e-02,-3.249827306717634201e-03,-4.096101522445678711e-01,4.134624078869819641e-02
3.799999952316284180e-01,2.308935836481396109e-05,-4.613423049449920654e-01,4.562623798847198486e-02,-3.218302503228187561e-03,-4.138007760047912598e-01,3.987478837370872498e-02
3.849999904632568359e-01,2.351477451156824827e-05,-4.659369289875030518e-01,4.393254965543746948e-02,-3.179855644702911377e-03,-4.178399741649627686e-01,3.837876021862030029e-02
3.899999856948852539e-01,2.393668910372070968e-05,-4.703574478626251221e-01,4.220987856388092041e-02,-3.134597558528184891e-03,-4.217252135276794434e-01,3.685918822884559631e-02
3.949999809265136719e-01,2.434353154967539012e-05,-4.746008515357971191e-01,4.045949503779411316e-02,-3.082684939727187157e-03,-4.254543185234069824e-01,3.531714901328086853e-02
3.999999761581420898e-01,2.475595101714134216e-05,-4.786642789840698242e-01,3.868262469768524170e-02,-3.024298930540680885e-03,-4.290252625942230225e-01,3.375367820262908936e-02
4.050000011920928955e-01,2.515859887353144586e-05,-4.825451672077178955e-01,3.688052296638488770e-02,-2.959595760330557823e-03,-4.324359893798828125e-01,3.216978907585144043e-02
4.099999964237213135e-01,2.555255196057260036e-05,-4.862409234046936035e-01,3.505443781614303589e-02,-2.888824092224240303e-03,-4.356847703456878662e-01,3.056659735739231110e-02
4.149999916553497314e-01,2.594388752186205238e-05,-4.897489547729492188e-01,3.320566192269325256e-02,-2.812155522406101227e-03,-4.387694895267486572e-01,2.894505485892295837e-02
4.199999868869781494e-01,2.632652649481315166e-05,-4.930672645568847656e-01,3.133543208241462708e-02,-2.729861997067928314e-03,-4.416887462139129639e-01,2.730625309050083160e-02
4.249999821186065674e-01,2.670524190762080252e-05,-4.961932897567749023e-01,2.944498881697654724e-02,-2.642178907990455627e-03,-4.444407522678375244e-01,2.565119601786136627e-02
4.299999773502349854e-01,2.708076135604642332e-05,-4.991253614425659180e-01,2.753561735153198242e-02,-2.549373777583241463e-03,-4.470240473747253418e-01,2.398089878261089325e-02
4.350000023841857910e-01,2.744466473814100027e-05,-5.018615126609802246e-01,2.560855075716972351e-02,-2.451730659231543541e-03,-4.494372606277465820e-01,2.229640819132328033e-02
4.399999976158142090e-01,2.780956310743931681e-05,-5.043999552726745605e-01,2.366510219871997833e-02,-2.349534304812550545e-03,-4.516790211200714111e-01,2.059873752295970917e-02
4.449999928474426270e-01,2.816289816109929234e-05,-5.067389607429504395e-01,2.170651592314243317e-02,-2.243092749267816544e-03,-4.537481665611267090e-01,1.888889260590076447e-02
4.499999880790710449e-01,2.851135286618955433e-05,-5.088772773742675781e-01,1.973405107855796814e-02,-2.132701920345425606e-03,-4.556433856487274170e-01,1.716790534555912018e-02
4.549999833106994629e-01,2.885428875742945820e-05,-5.108134746551513672e-01,1.774898730218410492e-02,-2.018691506236791611e-03,-4.573638737201690674e-01,1.543679460883140564e-02
4.599999785423278809e-01,2.919245707744266838e-05,-5.125464797019958496e-01,1.575259678065776825e-02,-1.901382463984191418e-03,-4.589085280895233154e-01,1.369653455913066864e-02
4.650000035762786865e-01,2.951872374978847802e-05,-5.140751600265502930e-01,1.374611537903547287e-02,-1.781112514436244965e-03,-4.602763950824737549e-01,1.194816175848245621e-02
4.699999988079071045e-01,2.984727689181454480e-05,-5.153987407684326172e-01,1.173087768256664276e-02,-1.658232067711651325e-03,-4.614669382572174072e-01,1.019268948584794998e-02
4.749999940395355225e-01,3.015799666172824800e-05,-5.165163874626159668e-01,9.708112105727195740e-03,-1.533059985376894474e-03,-4.624792337417602539e-01,8.431119844317436218e-03
4.799999892711639404e-01,3.048275357286911458e-05,-5.174275040626525879e-01,7.679108995944261551e-03,-1.405971823260188103e-03,-4.633127748966217041e-01,6.664438173174858093e-03
4.849999845027923584e-01,3.077954897889867425e-05,-5.181319117546081543e-01,5.645138677209615707e-03,-1.277292845770716667e-03,-4.639672636985778809e-01,4.893664270639419556e-03
4.899999797344207764e-01,3.107889278908260167e-05,-5.186288952827453613e-01,3.607484744861721992e-03,-1.147399772889912128e-03,-4.644420146942138672e-01,3.119827015325427055e-03
4.949999749660491943e-01,3.137690146104432642e-05,-5.189184546470642090e-01,1.567404484376311302e-03,-1.016632653772830963e-03,-4.647367000579833984e-01,1.343893934972584248e-03
5.000000000000000000e-01,3.165804082527756691e-05,-5.190006494522094727e-01,-4.738334100693464279e-04,-8.853453327901661396e-04,-4.648513495922088623e-01,-4.331604577600955963e-04
5.049999952316284180e-01,3.194076271029189229e-05,-5.188753604888916016e-01,-2.514908090233802795e-03,-7.538789650425314903e-04,-4.647856354713439941e-01,-2.210262231528759003e-03
5.099999904632568359e-01,3.221884253434836864e-05,-5.185429453849792480e-01,-4.554579034447669983e-03,-6.226085242815315723e-04,-4.645395278930664062e-01,-3.986448515206575394e-03
5.149999856948852539e-01,3.248792199883610010e-05,-5.180037021636962891e-01,-6.591566372662782669e-03,-4.918655031360685825e-04,-4.641131758689880371e-01,-5.760720465332269669e-03
5.199999809265136719e-01,3.274689879617653787e-05,-5.172579884529113770e-01,-8.624577894806861877e-03,-3.619803464971482754e-04,-4.635067880153656006e-01,-7.532035931944847107e-03
5.250000357627868652e-01,3.300118623883463442e-05,-5.163064599037170410e-01,-1.065239030867815018e-02,-2.333060547243803740e-04,-4.627205133438110352e-01,-9.299470111727714539e-03
5.300000309944152832e-01,3.325571378809399903e-05,-5.151498913764953613e-01,-1.267365273088216782e-02,-1.061544680851511657e-04,-4.617547392845153809e-01,-1.106193102896213531e-02
5.350000262260437012e-01,3.350193583173677325e-05,-5.137888789176940918e-01,-1.468711905181407928e-02,1.913357846206054091e-05,-4.606100618839263916e-01,-1.281844452023506165e-02
5.400000214576721191e-01,3.372996798134408891e-05,-5.122244358062744141e-01,-1.669154874980449677e-02,1.422352652298286557e-04,-4.592868983745574951e-01,-1.456800382584333420e-02
5.450000166893005371e-01,3.396555621293373406e-05,-5.104574561119079590e-01,-1.868560537695884705e-02,2.628591319080442190e-04,-4.577859640121459961e-01,-1.630958355963230133e-02
5.500000119209289551e-01,3.418263077037408948e-05,-5.084891915321350098e-01,-2.066807076334953308e-02,3.807102912105619907e-04,-4.561081528663635254e-01,-1.804219372570514679e-02
